frame,keypoint_group,angle_student,angle_master
4,21,15.311183081227542,13.010716463735157
4,22,141.33669601967154,175.40678442032123
4,23,171.1709401055756,33.68550970767532
4,24,159.45841457647705,133.47969799001365
4,25,129.82329019607238,110.40157389300923
4,26,9.116967894524908,25.215780444599503
4,27,15.267533993326317,32.5606218516499
5,0,149.35540966306107,147.21424081351654
5,1,157.3869671760366,108.48285994534163
5,2,60.37745605003193,11.240234641525689
5,3,94.07126334443507,53.50626797173739
5,4,98.70345363193411,57.37636304553623
5,5,45.540995134049176,144.30385347209017
5,6,57.205740292318715,155.47889320604133
5,7,85.65403404313173,117.33838286415873
5,8,171.63907597484348,126.08839915486271
5,9,114.81577204428727,161.05832493556693
5,10,7.362146968772116,58.86314893752359
5,11,34.5775727971625,5.105370714780354
5,12,139.4463254024049,54.16392865158353
5,13,86.88152303329672,143.32620485536754
5,14,33.19152762882302,66.97292241089285
5,15,58.540904169540795,31.56842442985212
5,16,131.01419449946783,148.60414672066076
5,17,148.2240285523045,109.48920771998921
5,18,50.020108329428616,34.87460464167312
5,19,42.72390946689273,67.05270986661753
5,20,15.88187229110116,11.105997791464683
5,21,11.260395225288907,11.98083893900616
5,22,128.58041963501785,170.85241434911512
5,23,174.14884877679322,59.25512709816698
5,24,164.43379947951848,134.08110791771463
5,25,128.62429053925587,133.4444259861595
5,26,12.618189463790525,16.304890585548133
5,27,16.040175953381095,22.98286590280309
6,0,158.01221399723872,172.50364433856268
6,1,159.83630993829624,77.66174924305373
6,2,50.780218469385055,19.429075284723808
6,3,90.56334148639237,54.309244022136376
6,4,44.75503364797886,62.29115851981525
6,5,137.46408793915546,56.90253934698059
6,6,79.7049357064915,156.03644702421903
6,7,104.22328618150966,142.80198653282838
6,8,96.59342440567374,147.51103164871776
6,9,121.5507004977701,175.58154572886707
6,10,49.64289822214219,32.19876807098382
6,11,36.15485548852717,15.645352133735773
6,12,108.99250926298102,66.75530969851106
6,13,82.91981927553313,124.95013202307635
6,14,21.3645925148768,81.0459222305051
6,15,60.92532523593968,39.4045158431879
6,16,151.72353550416588,130.07230314260465
6,17,70.25389767827158,149.70234513032165
6,18,50.26983736646097,26.99819270011278
6,19,38.811259371348726,47.58401881453529
6,20,32.08213050011584,8.04226017892715
6,21,7.625494067354966,20.299232172290207
6,22,137.47172669843468,161.12936272415973
6,23,173.69876091160194,47.67485832418818
6,24,159.10240980951875,139.80260927534474
6,25,132.73758533212168,16.75953386423959
6,26,12.126033356371558,9.22261336864312
6,27,17.766030405816196,27.186613912235828
7,0,157.5515126357452,177.65222425259674
7,1,141.89145826764545,109.57429459029842
7,2,67.61398092914918,75.69926304004066
7,3,82.12187607470375,44.62136823868459
7,4,47.936797798325294,59.810565313846034
7,5,75.24405824230277,123.9628223081092
7,6,76.51195481462106,151.53964200998954
7,7,146.31395941846833,101.16964459320616
7,8,157.71963787442743,91.47073969051905
7,9,131.72203905042468,111.70735031379422
7,10,11.622346957370977,26.509449406439792
7,11,30.587475126953102,54.264740975181724
7,12,108.0742788633357,87.76281438637474
7,13,99.10893067808745,65.63050255867762
7,14,60.303374179293314,65.72773620718549
7,15,50.30359419495943,60.104756466140714
7,16,152.23039077352416,161.31911400579236
7,17,7.1978615531811405,106.02053679509778
7,18,62.95497161527687,23.560527809500016
7,19,18.61167403618282,76.73918488081625
7,20,31.72429532498817,7.242639371265547
7,21,1.338602160395652,26.893816401756776
7,22,121.58983155931989,166.6581932579107
7,23,175.06580663263992,176.23505509082122
7,24,173.67304831097283,111.54797546508372
7,25,135.0045203887942,125.93652802518645
7,26,16.52936447791986,45.50856574867069
7,27,21.7340142020268,77.34562177211166
8,0,152.19959625640567,144.79442785542193
8,1,155.25351944367682,108.5364439122589
8,2,68.22878551884389,74.44263598150722
8,3,92.02714396837786,50.26730030037639
8,4,42.03459182840845,161.24220033780068
8,5,27.885890047736147,119.39288949289762
8,6,83.55540289926077,103.74253077950365
8,7,112.86828940105356,90.01641997267147
8,8,152.6350611952448,113.6678560460553
8,9,121.40150353761337,110.9237695255088
8,10,7.115483341798644,31.3229296743289
8,11,27.63780749326655,38.491682001874615
8,12,134.20935583226847,83.54454877462487
8,13,91.73872627885396,87.46246408436161
8,14,38.67516082593289,65.13252155104624
8,15,60.623466227879476,54.04585391376378
8,16,153.3355731505311,67.83352806530002
8,17,149.5513519706718,139.19864673709733
8,18,47.32292092462144,43.49328076574886
8,19,126.14084383411608,80.99498230562878
8,20,27.18410420868893,7.882235966060891
8,21,3.5382604133374302,19.088525904993844
8,22,124.6336620910339,72.76494610977437
8,23,166.5024474092178,169.77539742714234
8,24,172.6753234112327,124.33172867993792
8,25,135.23502993813466,160.06335416889743
8,26,13.01650986819576,48.949367923398455
8,27,20.202229018273812,56.0599150324834
9,0,145.87519299637162,178.89434007085782
9,1,154.09687096021278,101.2658550531491
9,2,63.3599565298535,73.37961033575287
9,3,91.8293937193564,48.73403943567502
9,4,27.759882374980318,175.335233971326
9,5,72.28533296436326,157.45392412098397
9,6,73.56956893972854,105.63065348163214
9,7,150.84333019391073,111.43018349702214
9,8,142.08458246817077,97.64341735656615
9,9,122.5826565109789,119.3249079686363
9,10,13.219187695731682,28.940157272431343
9,11,31.64313243856071,40.79873155287814
9,12,122.7080529766095,93.66643833439133
9,13,85.83957416878266,84.56741728240189
9,14,44.07275932765879,57.393404393177285
9,15,62.517293392656654,54.63385116471994
9,16,159.5227972366772,60.690941879100706
9,17,25.68739825349335,126.30402632374798
9,18,40.58522426158402,64.2139354733768
9,19,40.404308287832535,85.25831003906639
9,20,50.64303647565483,8.484568127472741
9,21,2.4140756607228027,27.89790297406325
9,22,109.92141096385313,155.10512201045236
9,23,168.44070973537592,157.57327327713529
9,24,176.99927174620237,111.04433636837834
9,25,132.5926077421087,126.37945727784435
9,26,14.061392451814736,50.859052554589574
9,27,19.61026791955804,65.27087259451241
10,0,157.5005204827548,169.97634386395004
10,1,162.47231068890784,77.20319408036765
10,2,66.96440707581165,14.074975797678526
10,3,93.97800172117356,48.4234879596546
10,4,44.67488376039828,80.96248433874335
10,5,176.37354729351134,2.9449679772827633
10,6,77.1051052609376,164.259923701005
10,7,129.0820269238205,141.31748594092662
10,8,155.61136777152066,146.70511629551552
10,9,118.40184924486525,156.55308130610618
10,10,5.316986463455801,34.92730369214303
10,11,32.88136881921087,41.889400727347905
10,12,136.82963033291577,76.10940536961367
10,13,97.81230933561669,107.66332520903819
10,14,37.85338320362837,68.96329093824335
10,15,49.30632184517242,30.447274063613893
10,16,153.68661701524908,138.9812504074724
10,17,61.782588165550926,167.12244663635897
10,18,50.54926452185474,40.177880654427156
10,19,56.83360581070793,7.94138704968986
10,20,35.4572181744609,14.751751888482596
10,21,3.7376463153321136,19.073174819556428
10,22,131.4987304874385,153.5142848081411
10,23,171.92289585865706,37.07130758332249
10,24,167.53169607009082,131.15202734942025
10,25,135.81725754316233,74.79545626940559
10,26,12.887670268349122,25.126375129044682
10,27,19.719530058516625,45.54843323356624
11,0,178.32430476048324,172.4235104294975
11,1,159.55754024385348,45.825071435847214
11,2,41.910411759265735,5.020289150547247
11,3,96.40753294645504,40.15227676713858
11,4,50.213832009176734,52.3217954947723
11,5,127.39531576805526,76.65728872484664
11,6,72.71796479045442,163.5896072027173
11,7,157.08137726367966,124.08017857288604
11,8,5.116224496488929,153.450452606555
11,9,112.01230078709942,145.71159323123774
11,10,56.98665153511059,32.33162783579479
11,11,33.728408970969035,48.32188911463678
11,12,91.46096954333414,77.15574049296612
11,13,78.99145505602363,97.420586721071
11,14,31.552378921555245,70.5126316712391
11,15,67.2801359730073,34.25752416429225
11,16,157.02698301127774,97.76994520376509
11,17,44.88090708325167,114.67674042224975
11,18,43.53135761256661,15.369735658431923
11,19,73.32417649890743,42.52680553788641
11,20,29.300648694117324,4.502998362559695
11,21,6.0987082275685935,13.586737946722055
11,22,139.48330473606896,155.4515029952988
11,23,176.26925753354175,24.97895973125711
11,24,160.85546004090438,129.38005169145393
11,25,136.54963191395095,83.1153593804911
11,26,9.827746751759383,23.86684267881178
11,27,17.62592270216743,38.847925168863185
12,0,159.73401694458315,174.76672572382958
12,1,161.89832301854625,19.365011241630583
12,2,62.70986734237459,9.47708017175372
12,3,95.35368620230287,40.29403127097071
12,4,41.929442344474374,68.36637816189003
12,5,173.58254340315509,94.30155221712747
12,6,75.84423299595673,160.7073563842497
12,7,118.46120472016315,153.5377677811605
12,8,108.99381021103599,142.85996752813307
12,9,118.18305939447268,175.94118663416754
12,10,29.232986948586568,24.922333870566604
12,11,28.667863654738017,20.31049152605684
12,12,121.10070907596082,50.553933250251994
12,13,90.66384599247452,123.8682528350606
12,14,29.666303975452593,104.5237328791814
12,15,60.66829035278744,35.821255638882576
12,16,154.9833616236247,108.00612462634706
12,17,49.908786605644856,148.08199361652825
12,18,46.17223449718692,18.052133535998866
12,19,40.38613247236545,60.606178700758775
12,20,32.85930128828782,5.073296153903973
12,21,7.594926643896423,17.513259133282173
12,22,138.52096406884706,157.9367887118327
12,23,173.27677071705463,35.24696800758999
12,24,161.090773484102,133.30899812677276
12,25,136.6577484588798,72.77454054554036
12,26,12.563221189065295,24.806156676257945
12,27,21.23681907846145,47.99673311298437
13,0,155.35080476992368,178.2351705471798
13,1,159.7216619908397,14.598359644967639
13,2,59.35989658092599,13.398823829839905
13,3,96.45359486787072,35.16479340699988
13,4,41.663584007121926,53.98587394907208
13,5,103.78683898980778,16.603756307861246
13,6,75.40984389695537,155.86679635119225
13,7,176.15746869422478,133.3542241869647
13,8,109.34611667916458,154.52117263342066
13,9,119.79037552628715,162.60564202835843
13,10,26.340906884493574,30.244499264959074
13,11,35.14529851620229,37.709095810626856
13,12,125.40506688367691,71.09819837470347
13,13,71.4967566558093,102.15044763909175
13,14,28.254026231829524,78.65730236033744
13,15,73.35794482798838,40.140456550281385
13,16,158.22095141167117,88.64855430935373
13,17,27.51119602091028,175.66190555909267
13,18,43.15019305618411,16.791701873366833
13,19,54.66314170040988,14.192391111077944
13,20,33.91078933037866,4.188352894624414
13,21,2.3437728516367766,13.709685355453013
13,22,136.1927283442072,156.62173387318174
13,23,173.54406533543536,41.19746435134084
13,24,164.82628928523235,133.3346756332532
13,25,132.2073455324547,80.08331684972362
13,26,10.22598053580634,29.708790596484274
13,27,19.025411531185387,55.388738851967275
14,0,178.13492916583266,179.87353216122438
14,1,148.48861264563885,117.98312583948406
14,2,55.663549442751886,8.433224068320945
14,3,86.52437139621063,32.8411685343166
14,4,104.8892461430492,43.71101499449458
14,5,133.5040069629656,99.74834209482941
14,6,63.15214697072099,152.35502952713554
14,7,110.62733161892578,115.08796242399319
14,8,124.9319200179431,118.4119720545717
14,9,120.83074211176573,52.70108473271137
14,10,146.49783029383272,64.46865045955485
14,11,35.623048970350276,134.7609643537944
14,12,12.211932072072248,78.11775415250645
14,13,86.22790573183121,22.390541817180736
14,14,21.290237634094993,37.413595387938706
14,15,58.149045297818475,22.848493829024882
14,16,134.14764415455318,115.76307537304999
14,17,58.67979585229137,159.26550255611477
14,18,56.23111520552898,2.0178100429939936
14,19,21.722684523666295,133.89525978222645
14,20,18.417025201778554,0.6264045615313124
14,21,2.6230671519686757,6.754194527893257
14,22,133.48718214155562,160.35675565932885
14,23,165.23289263675252,22.492212479461056
14,24,168.3357026146459,127.30885387172003
14,25,133.47276539625182,83.14238239123516
14,26,10.870848764738527,24.978370674826042
14,27,19.541087096504384,39.15199148480724
15,0,103.03611516471905,174.4253257262144
15,1,162.87959081062567,124.94241194784378
15,2,30.466999298833954,1.2452964439173946
15,3,99.98067100766951,49.1442979116622
15,4,56.793193262871256,39.11614539277439
15,5,98.67734131987613,30.986091749817223
15,6,76.61677700939399,156.47818439961267
15,7,170.53979273905912,138.53216279874428
15,8,162.60232608313768,146.96400993369352
15,9,118.39587419188805,171.15101237494616
15,10,25.0402296399442,28.720226276347205
15,11,40.07690236682279,14.788529911732399
15,12,71.17329326282263,47.950350934148645
15,13,78.69197071314849,150.4362089233456
15,14,83.7864770972332,103.3294227895041
15,15,61.231126920028714,14.775261164922027
15,16,152.50184157497546,137.25074193310041
15,17,125.45727283650895,159.21127375694422
15,18,48.83625060859135,26.316289983144213
15,19,95.95822337160132,37.57046735549235
15,20,24.52730881132809,11.409898848851052
15,21,4.248168278386596,26.772233245897212
15,22,107.36148142561814,148.0376814095136
15,23,175.07664636760543,58.339688720343716
15,24,168.05474901940985,138.83657885977235
15,25,140.1965233793898,44.12151540285161
15,26,12.254291861551511,17.27968122869202
15,27,23.781824713912442,38.23657026907267
16,0,122.95395427002984,129.204352599209
16,1,154.99471176723478,16.904569842939093
16,2,42.85847202891841,4.629315801856084
16,3,93.79668966449583,32.05765563966657
16,4,124.75698705299612,28.217764166429223
16,5,68.75904516378888,174.19273609996912
16,6,67.38280466061659,159.47773474690123
16,7,158.69323059336776,93.2177894754303
16,8,137.5294235261116,131.97860579957688
16,9,116.57177462630474,159.79295271151904
16,10,29.662126259659694,54.69195292855561
16,11,37.465079720264804,33.59616121214646
16,12,51.54839906369032,80.34781280926649
16,13,81.95273238841375,109.05037719540103
16,14,98.78947467665,44.96023426217795
16,15,60.582187891321496,37.353461592452504
16,16,137.40807997779606,151.11181797127975
16,17,113.28892977603948,132.62647544688988
16,18,69.47230816799711,22.954277406979774
16,19,83.93439503787255,87.97830369263531
16,20,20.512554345703922,17.56137669339027
16,21,4.143455918648903,14.1835419987151
16,22,144.1156468806013,165.79771347897318
16,23,165.25431378489037,56.65636712090998
16,24,155.51773223213587,111.01022235339809
16,25,128.5572517847413,137.68678976848022
16,26,7.964224067185642,6.830248094239151
16,27,23.8997610539829,4.305908142796691
17,0,97.79379491510473,176.3571142262951
17,1,148.145002576313,106.63231901912502
17,2,37.60194347690247,11.741069958940834
17,3,91.27108238915685,39.3880575432344
17,4,104.38547612715672,31.653080062875766
17,5,92.51266277478071,10.21121873200674
17,6,71.23137801249818,154.18266351491366
17,7,179.3229249341382,134.26012559366205
17,8,155.38461837174236,125.53608100729168
17,9,112.15094641056298,170.0303367311485
17,10,25.0728893148418,45.0305757238491
17,11,69.89026064490399,26.744551614746705
17,12,61.71003534120664,78.86002950777113
17,13,52.84136098861338,135.46106981567416
17,14,93.21707534395156,56.109394768379744
17,15,57.26837836648264,17.794378569579134
17,16,136.57746657480465,143.26160278117746
17,17,176.9562626961526,178.93835600652744
17,18,56.01456813786209,17.968198157161716
17,19,121.70605147116248,1.9142027863909317
17,20,19.06167677467457,8.959101653553343
17,21,4.947185192485648,3.233209204827805
17,22,143.69011257060458,167.75920376156532
17,23,169.49395908022015,9.654526660899613
17,24,154.7370276179283,129.15183710809816
17,25,134.9275655184604,92.94002021307963
17,26,8.655508097393845,18.659408950811827
17,27,16.053889819337144,31.249019897036952
18,0,173.26422686682042,174.61812624803795
18,1,148.4119240128931,148.1449996157735
18,2,62.51842013296091,20.775086401776562
18,3,87.33476901346677,56.65865156982832
18,4,70.43846965856869,21.003550572918748
18,5,73.84908129546689,140.5429884305515
18,6,68.88427588726087,164.6866728489013
18,7,152.10209437081116,104.47854185799658
18,8,53.17422804808262,124.15813854679253
18,9,125.2814258762348,106.80208632145255
18,10,153.4574877087797,40.36624980960191
18,11,54.10561631621279,32.52836390173702
18,12,18.780583878007832,90.07913471235797
18,13,67.2321905245942,77.42828273192997
18,14,7.761928413212465,49.55461547804014
18,15,58.66219315919301,70.04335336633301
18,16,146.07257141735724,143.33258771173644
18,17,32.09236015947816,43.45550013709037
18,18,56.101230932657785,20.661407022655276
18,19,11.402256292600107,56.874600852729706
18,20,20.358051378054327,16.737044098571864
18,21,0.9461549306679453,5.138870032173418
18,22,130.15464256688102,177.63303399379663
18,23,172.402454357168,18.33874148151294
18,24,167.391474771856,125.50088348676954
18,25,137.97589121919734,97.40060627742596
18,26,14.859040790591557,23.351374111076343
18,27,24.690544555839097,42.43104191212524
19,0,113.60105181671788,176.768576655784
19,1,146.42865971243396,28.780077365523685
19,2,33.76888002954184,14.982798147480707
19,3,93.04116757452556,65.52055824843067
19,4,58.70957447489946,89.85971319650571
19,5,135.80907904112647,14.362083572447544
19,6,78.03236142581339,142.1213657613576
19,7,160.39465458785997,102.0476090409547
19,8,163.33060706085251,149.78210318087838
19,9,120.20432377617566,158.36899364711837
19,10,18.3508871731081,35.48732465874019
19,11,67.61265241977696,19.919561363457927
19,12,81.1937939083335,64.33151935782931
19,13,49.12313054162968,103.0391142492655
19,14,80.4553189185584,80.1811559834305
19,15,63.26421703859336,57.041324387276575
19,16,155.703128811946,107.11083304531888
19,17,7.975271605764193,149.54847605700476
19,18,46.180799683445926,49.06557912475666
19,19,1.7167827620857539,5.288931938636213
19,20,22.032827287826546,10.3280180487667
19,21,0.14941780503756252,2.2835175440122875
19,22,138.93946987503918,160.18521171597882
19,23,172.64027647781506,83.61650877697254
19,24,177.89084673729658,116.26390086813606
19,25,138.10296117353252,133.54521737348364
19,26,10.16507657679569,24.575947973460394
19,27,21.606519543619342,33.488303627909715
20,0,156.15341583351332,165.9095511791468
20,1,157.5362737800441,52.676090352053
20,2,68.60669220473534,18.943911229985336
20,3,93.60453264755887,46.98080357555147
20,4,39.65581414364978,26.393081520346044
20,5,50.20050137589041,94.90152632104076
20,6,74.78797586529772,160.6546365203573
20,7,130.53038190818205,71.46925774374495
20,8,156.55596130664836,141.82250033063713
20,9,117.95021805235992,40.30962154337129
20,10,17.459028606734424,22.29659060481134
20,11,27.72144985286101,12.754633770816943
20,12,110.53425556086412,94.2349749932669
20,13,93.24585146154732,151.71898682215783
20,14,52.006715832401426,63.46843440192176
20,15,59.0326986855917,15.52637940702516
20,16,156.87403192980437,144.06220911067933
20,17,144.48227266813555,139.03725997181127
20,18,55.252907278062345,34.82252896773139
20,19,124.48907879489201,55.41621585098551
20,20,37.97195758339874,18.454625544020686
20,21,2.630980963230943,16.1664840911232
20,22,131.77961637056333,157.10913577123378
20,23,174.23468290500608,22.340280869146856
20,24,167.27385650421024,131.20188868554212
20,25,136.9505041236714,14.678861466062074
20,26,11.559712650157742,24.79119029058291
20,27,19.864177838110493,39.156333725762806
21,0,162.92040748384608,169.91604877241352
21,1,145.88952738890555,118.38702293274157
21,2,71.44480224786048,30.940133041681275
21,3,88.4613779533862,11.09013521928311
21,4,31.00142387066216,32.77571590431213
21,5,24.32548009777248,102.99971333545744
21,6,79.17741637994138,176.98867997320394
21,7,113.60480780532113,86.29959782375744
21,8,152.24581382259217,132.85650507393072
21,9,123.4324522334741,161.53196896350403
21,10,0.2718875570557708,45.44973450273562
21,11,28.45967267720639,24.865196855915194
21,12,177.3910964787259,58.371337326922465
21,13,90.92010841741917,19.524402519761892
21,14,2.3370159642183417,76.1789281703419
21,15,60.620218905374486,135.61040062432292
21,16,156.97759803636444,130.0227570848145
21,17,158.1230474744546,158.9397701558349
21,18,40.931328271224224,52.541898340044554
21,19,138.39077739450892,129.02958789047906
21,20,42.77387773964303,18.877200541833812
21,21,2.456603808000874,15.993262853560964
21,22,139.88596810081776,161.6628083006728
21,23,174.434865768475,13.236344784517922
21,24,167.25322074463892,126.6553616579505
21,25,140.43009039351637,129.10000004343746
21,26,12.600996180626169,22.927095720184987
21,27,24.851980548574943,20.82613961456489
22,0,123.42244542596649,179.77609574120208
22,1,143.46175428379323,97.60426199585639
22,2,49.29574526561881,11.538412685316644
22,3,97.72871701877875,94.36520273230849
22,4,137.0495825590986,82.19032048237935
22,5,94.85212431987058,83.36047179525242
22,6,68.65444808708581,172.79622615866535
22,7,175.39579287053127,86.8568330379258
22,8,145.21777188085116,157.1736356264383
22,9,132.0700406264093,101.41158949082185
22,10,28.440195411142536,31.98085913420784
22,11,33.894134756499,52.360370525765575
22,12,63.085556713251975,61.34686999868103
22,13,82.34886440137763,50.294549801202514
22,14,88.47424787560551,86.67227086711117
22,15,63.757000842123375,77.34507967303193
22,16,125.3141786465518,96.40942398375022
22,17,174.82166738415495,155.99630748840133
22,18,59.08399815932425,40.732125082649645
22,19,150.8581693181194,81.82340153982894
22,20,15.541618641613256,9.316429178265587
22,21,2.2960082228778598,35.47991647972907
22,22,129.28171834387604,169.7721437589254
22,23,171.50118152714128,65.06979806912184
22,24,172.3267778312304,124.59909973400818
22,25,129.83096594577253,110.41467810828988
22,26,11.366392086143277,35.52168450200533
22,27,18.092783271090923,60.3289286496944
23,0,122.96209099635908,171.86481767987192
23,1,149.61719870213506,151.83813772449042
23,2,2.8640073540060587,34.51786291250196
23,3,92.81219926550165,38.9991972892294
23,4,57.948011895938365,48.25219823491488
23,5,26.100061307758462,61.33978124327757
23,6,89.3119334660753,165.5067205410251
23,7,117.7668592026265,76.01114687430884
23,8,170.5670165635943,112.88575636104912
23,9,120.63626331642168,148.4433528956796
23,10,20.398205519832153,57.04670428291655
23,11,64.1820355637621,16.239502173243388
23,12,91.58771732186631,88.35308491378457
23,13,48.48455694905932,20.1740222421417
23,14,68.01407715830156,34.600210803298886
23,15,67.33340748717859,143.5864755846149
23,16,158.38369606861983,114.87462328672413
23,17,142.26405430891117,159.71257870330302
23,18,56.71594188713403,26.25572676826323
23,19,112.10180298925255,52.8298751216146
23,20,29.863586657893773,10.514064516222739
23,21,5.350197078895644,19.619546318373118
23,22,59.14972621984373,83.6624072316446
23,23,175.3161656663501,10.085948789616202
23,24,128.66016660919095,177.9484976903009
23,25,133.87725055757858,75.60223313823974
23,26,18.26370664245984,19.283246877692616
23,27,31.081296590964428,64.12859982673132
24,0,124.91530634191322,179.44601415642552
24,1,144.1906227116814,144.8662520823989
24,2,18.58230957234314,22.108482945466367
24,3,88.31645271543209,18.78458109786915
24,4,75.65416317870483,26.40730512864235
24,5,82.91676481836151,87.71740406874494
24,6,78.1752852972192,170.0976062042862
24,7,156.63114313769145,77.71494680942281
24,8,178.25720296936072,112.7291202163941
24,9,114.51750474160663,155.89321712385032
24,10,3.475385790964926,41.99133146870781
24,11,62.54175358017708,18.345907163570473
24,12,63.150990677804515,32.42850432074981
24,13,65.84872065598456,32.57614728711761
24,14,113.37362353123055,105.58016421054239
24,15,51.60952576383835,129.07794554931195
24,16,150.6392504312562,147.64296881402475
24,17,177.2991231323545,139.76867991920324
24,18,48.620118382440324,42.08023110038499
24,19,170.73264429386475,65.71722275935691
24,20,21.50757525127129,20.894230871945723
24,21,0.6298748934865706,15.460967565793414
24,22,120.42725451374665,166.67591307044714
24,23,172.8747863356336,68.31695529026659
24,24,176.1626061485611,113.77723769176248
24,25,139.69032938605912,103.85461573520551
24,26,16.226665193903536,5.544847422152921
24,27,30.046310572574328,27.696564566484824
25,0,115.31759048088104,164.7333001831494
25,1,157.46893378079758,53.670587088989485
25,2,23.61072248499071,29.119775803438312
